,kepid,Time,Impact,Depth,Radius,Energy,Star_Stability,Temperature
1514,10591855,1.574090323,0.228,225.0,0.95,247.04999999999998,4.644,4317.5
1515,7749773,13.7872627,0.605,75.1,1.4900000000000002,149.76999999999998,4.1965,5691.0
1516,9451706,14.4359459,0.588,107.0,1.4649999999999999,147.16499999999996,4.264,6087.5
1517,10064256,5.95958637,0.2295,133.0,1.105,189.99,4.465,5452.0
1518,9815053,5.83892993,0.23249999999999998,237.0,1.2249999999999999,129.875,4.558999999999999,5287.0
1519,7609553,2.279523364,0.23149999999999998,127.0,0.87,388.12,4.52,5024.5
1520,10122538,12.2854718,0.23299999999999998,1620.0,2.23,8.57,4.7059999999999995,3883.0
1521,10122538,5.53609368,0.5715000000000001,1220.0,2.22,24.755000000000003,4.7059999999999995,3883.0
1522,9697131,3.09756897,0.22799999999999998,83.3,1.745,2379.4749999999995,4.025,6332.0
1523,5480640,58.0337426,0.21100000000000002,807.0,3.1799999999999997,13.61,4.301,5471.5
1524,5480640,14.4252635,0.23850000000000002,221.0,1.665,87.065,4.301,5471.5
1525,5480640,26.6757818,0.5885,475.0,2.665,38.375,4.301,5471.5
1527,6521045,6.88707073,0.45649999999999996,68.7,1.3050000000000002,429.86,4.125,5788.0
1528,6697605,1.23935745,0.5975000000000001,151.0,1.51,1546.12,4.425,5375.0
1529,6294819,0.675650404,0.235,201.0,1.5050000000000001,6053.0700000000015,4.412000000000001,5966.0
1530,12602314,1.407020118,0.22549999999999998,182.0,1.0950000000000002,762.2750000000001,4.512500000000001,5022.0
1532,11401755,16.23191704,0.14450000000000002,502.0,3.5300000000000002,173.95499999999998,4.042,5914.5
1533,8292840,21.86965714,0.5730000000000001,126.0,1.5150000000000001,95.18,4.2410000000000005,6227.0
1534,5272233,9.02436414,0.227,215.0,1.6500000000000001,197.92,4.348,5879.0
1535,5272233,17.3408735,0.5805,159.0,1.46,82.945,4.348,5879.0
1536,6346809,17.57704569,4.6425,670.0,28.83,59.03,4.413,5661.5
1537,4547603,1.400755743,0.22449999999999998,144.0,1.3,1729.43,4.3525,5491.0
1538,6345732,20.2642023,0.5915,185.0,2.125,86.295,4.2635000000000005,5933.0
1540,8259713,27.8813154,0.22799999999999998,209.0,1.6749999999999998,64.435,4.3465,6405.5
1541,11098013,7.50790041,0.5535000000000001,145.0,1.86,447.68999999999994,4.269,6395.5
1542,12206313,14.3832267,0.44449999999999995,179.0,1.8399999999999999,155.815,4.2615,6108.5
1543,12206313,47.3186631,0.2325,263.0,2.1,31.869999999999997,4.2615,6108.5
1544,9837661,11.12827427,0.52,6060.0,3.935,6.324999999999999,4.76,3635.5
1545,7769819,2.21571296,0.5585,285.0,1.755,747.4749999999999,4.42,5426.5
1546,11874577,34.4585495,0.406,431.0,2.06,29.440000000000005,4.470000000000001,6142.5
1547,12164564,3.35184041,0.22799999999999998,345.0,2.085,880.1150000000001,4.386,6176.5
1548,3425851,110.3783828,0.1645,490.0,3.015,11.905000000000001,4.2435,6347.0
1549,10397751,3.4462125,0.5845,83.5,0.7049999999999998,266.245,4.567,5382.0
1550,10397751,4.28886792,0.5830000000000001,59.3,0.575,198.625,4.567,5382.0
1551,6679295,24.5752524,0.5780000000000001,1000.0,1.63,2.355,4.753,3674.5
1552,9642292,15.1408916,0.224,477.0,2.135,80.93,4.457,5916.0
1553,6356692,11.39169531,0.594,51.0,0.995,149.88,4.246,5579.0
1554,4991208,2.44358543,0.224,59.1,0.6799999999999999,611.6800000000001,4.481999999999999,5561.0
1555,9837661,2.226496196,0.222,1840.0,2.05,54.105000000000004,4.76,3635.5
1556,9837661,5.72084599,0.2355,1320.0,1.735,15.370000000000001,4.76,3635.5
1557,9092504,0.962864171,0.4795,304.0,1.625,2238.0950000000003,4.515000000000001,5695.5
1558,5383248,16.23847733,0.529,647.0,2.8499999999999996,66.44999999999999,4.4075,5683.0
1559,9092504,6.46004728,0.576,394.0,1.9300000000000002,176.315,4.515000000000001,5695.5
1562,8885643,3.40165617,0.579,156.0,1.48,720.765,4.428,6167.5
1563,5652893,14.00948631,0.227,170.0,0.985,34.6,4.557500000000001,5153.0
1564,8681833,1.311558909,0.23199999999999998,141.0,1.265,2317.8,4.41,5905.5
1565,4138951,1.291233083,0.229,66.0,0.965,3752.74,4.35,6364.5
1566,3102384,10.57375145,0.49400000000000005,299.0,2.0599999999999996,120.16499999999999,4.4,5720.0
1567,10471515,3.7847507,0.228,33.5,0.715,762.515,4.31,6005.0
1568,8760040,18.2206024,0.2255,202.0,1.815,96.625,4.283,5947.0
1570,9467404,0.929906166,0.2205,109.0,1.46,6831.695,4.196999999999999,6045.5
1571,5184911,4.11585514,0.5315000000000001,426.0,1.895,149.88500000000002,4.515,4819.5
1572,8176564,6.57159435,0.6074999999999999,65.7,1.2650000000000001,515.67,4.1385000000000005,6042.0
1573,6587105,33.878639,0.6020000000000001,700.0,3.5149999999999997,24.855,4.359500000000001,5533.0
1574,11662184,27.5722144,0.3400000000000001,296.0,2.01,42.495,4.37,5906.0
1575,11127479,2.12821621,0.22599999999999998,25.9,0.695,1804.9699999999998,4.226000000000001,5946.0
1577,8884274,10.65275054,0.2355,741.0,2.3500000000000005,84.14500000000001,4.5169999999999995,5592.0
1578,7767162,3.30040818,0.227,98.8,1.4649999999999999,1461.4700000000003,4.218,6329.5
1579,4385148,13.84301228,0.226,568.0,2.14,70.185,4.496,5735.0
1580,4385148,24.2758992,0.574,702.0,2.4299999999999997,33.175,4.496,5735.0
1581,8617363,19.94752741,0.22549999999999998,861.0,2.705,43.67,4.487,5740.5
1582,7673192,6.12479773,0.536,129.0,1.52,427.245,4.2975,6046.0
1583,7673192,11.24284815,0.368,136.0,1.455,190.07999999999998,4.2975,6046.0
1584,7673192,4.02877097,0.229,100.0,1.22,748.1500000000001,4.2975,6046.0
1585,7673192,8.92114318,0.228,111.0,1.28,258.63,4.2975,6046.0
1586,11807274,7.81285862,0.22899999999999998,117.0,1.68,487.805,4.1375,6231.0
1587,7670943,18.01164974,0.6100000000000001,108.0,1.81,153.45499999999998,4.227,6470.5
1588,6697756,0.916142298,0.244,98.5,0.6,510.69,4.6530000000000005,4367.5
1589,5905822,6.99205021,0.5854999999999999,33.4,1.05,504.38,4.167,6063.5
1590,10793172,12.0999065,0.2235,166.0,1.395,104.21000000000001,4.3485000000000005,5553.0
1591,10793172,5.36375016,0.228,114.0,1.1549999999999998,308.07500000000005,4.3485000000000005,5553.0
1592,8801316,3.93766786,0.221,24.3,1.2550000000000001,3119.4800000000005,3.8005000000000004,6283.5
1593,10597693,31.6084371,0.2215,332.0,2.0949999999999998,50.355,4.365,6322.0
1594,12314973,28.45489091,0.3545,1420.0,6.035,82.63,4.167,6209.0
1595,3346154,1.952711161,0.633,403.0,2.83,1181.19,4.417,5724.0
1596,5775129,3.84822189,0.235,204.0,1.755,689.965,4.317500000000001,5921.0
1597,9898447,2.37752442,0.2365,32.1,0.55,703.405,4.46,5604.0
1598,11135308,1.877878538,0.22949999999999998,47.5,0.8150000000000001,2280.385,4.328,6305.0
1599,2985587,3.375716723,0.6525000000000001,176.0,2.4949999999999997,1381.3450000000003,4.239,6291.0
1600,6521045,35.3331932,0.5745,99.7,1.56,48.52,4.125,5788.0
1601,8077137,15.0896415,0.2025,77.8,1.435,213.54999999999998,4.061,6069.0
1602,7019524,5.30873978,0.224,128.0,1.185,364.85,4.401999999999999,5896.5
1603,5106313,3.89524296,0.23049999999999998,189.0,1.105,193.805,4.516500000000001,5022.0
1604,9825174,0.740926358,0.2295,196.0,1.305,3518.3650000000002,4.446,5609.5
1606,8873090,10.16435076,0.591,37.7,1.845,833.44,3.782,6139.5
1607,12008872,14.8877665,0.5740000000000001,253.0,2.0949999999999998,141.7,4.311,6125.0
1608,8415200,4.52158614,0.227,106.0,1.295,523.135,4.236,5580.0
1609,9886361,7.03146295,0.2235,85.4,1.395,513.55,4.198,6157.5
1610,9886361,54.2811949,0.591,148.0,2.09,33.635,4.198,6157.5
1612,5209845,11.95401876,0.6005,856.0,2.065,17.740000000000002,4.629,4342.0
1613,6129524,0.88184263,0.5760000000000001,250.0,1.295,1627.68,4.559,5268.0
1614,5794570,5.448321078,0.5599999999999999,529.0,2.27,239.98999999999998,4.475,5709.5
1615,5794570,1.116127169,0.5735,109.0,1.045,1997.725,4.475,5709.5
1617,6779260,3.833087643,0.6125,461.0,2.3049999999999997,264.8,4.518000000000001,5397.0
1618,11807274,9.37663713,0.542,118.0,1.89,383.03,4.1375,6231.0
1619,5953297,5.62006198,0.596,190.0,1.46,86.60000000000001,4.5825,4868.0
1620,7659389,3.8259005,0.609,857.0,3.585,275.0,4.4735,5223.0
1621,9472074,0.558841234,0.22649999999999998,281.0,1.375,2686.3950000000004,4.552999999999999,5159.0
1622,10842192,9.33648141,0.6040000000000001,885.0,2.3600000000000003,26.33,4.632999999999999,4435.5
1624,11197853,0.698461304,0.578,134.0,14.515,171858.835,2.5785,4653.0
1625,11283615,1.289590179,0.23,286.0,1.46,1229.5300000000002,4.527,5467.0
1626,7605093,0.634003002,0.23249999999999998,317.0,1.395,2287.6500000000005,4.579,5226.0
1627,8077137,22.8030252,0.22999999999999998,62.900000000000006,1.3,123.005,4.061,6069.0
1628,7463685,8.98826122,0.6055,161.0,1.535,174.45499999999998,4.43,5984.0
1630,6878240,135.4978256,0.7625000000000001,5040.0,6.045,1.85,4.5655,5307.0
1631,6878240,22.2508509,0.5885,619.0,2.09,20.595,4.5655,5307.0
1632,4831728,10.10773789,0.22499999999999998,295.0,1.95,143.695,4.289999999999999,5484.0
1633,11963206,3.00912491,0.23,191.0,1.2799999999999998,499.13,4.4995,5700.0
1635,8263545,4.44589508,0.569,441.0,2.135,395.15000000000003,4.459999999999999,5907.5
1636,6937402,10.3108232,0.225,204.0,1.385,115.9,4.446,5699.5
1637,7899070,126.4451275,0.133,3250.0,4.745,2.9499999999999997,4.53,5613.0
1639,7202957,1.716828304,0.6005,59.5,0.7849999999999999,1189.9899999999998,4.477,5796.5
1642,12456601,15.64588656,0.22899999999999998,572.0,2.4050000000000002,78.655,4.4365,5886.0
1643,7428736,7.06321927,0.589,207.0,1.225,120.26,4.477,5305.0
1644,11129258,25.384175,0.22949999999999998,594.0,2.69,55.08,4.393,6115.5
1645,10586004,15.79196594,0.21200000000000002,203.0,2.37,160.83,4.075,5762.5
1646,4939533,5.77207177,0.234,329.0,1.62,193.32500000000002,4.500500000000001,5582.5
1647,4846856,46.151253,0.575,649.0,2.1050000000000004,8.23,4.5205,5211.5
1648,7202957,8.16733851,0.5870000000000001,105.0,1.075,149.11,4.477,5796.5
1649,6521045,12.81590421,0.33949999999999997,221.0,2.2749999999999995,187.56,4.125,5788.0
1650,8892303,5.424749327,0.185,7680.0,5.0200000000000005,35.599999999999994,4.676,4129.5
1651,10265602,165.3447044,0.9465000000000001,4900.0,7.335,2.29,4.487,5594.0
1652,5369827,3.606940379,0.599,432.0,2.135,315.66,4.521,5502.5
1653,6586746,6.26404774,0.2215,379.0,1.54,103.305,4.5215,5032.0
1654,9962455,5.77721259,0.5944999999999999,134.0,2.165,649.5999999999999,3.979,5437.5
1655,6436029,59.4969009,0.226,1260.0,2.89,4.495000000000001,4.4895,4825.5
1656,6197215,10.61345333,0.582,150.0,1.73,231.89,4.205,5871.0
1657,9451706,48.6303805,0.22749999999999998,340.0,2.48,29.14,4.264,6087.5
1658,9244508,40.5289885,0.216,361.0,5.5649999999999995,168.14,3.8000000000000003,6436.5
1659,3969687,16.3583482,0.5740000000000001,116.0,2.1799999999999997,206.05,4.106,6121.0
1660,4552729,97.4463194,0.204,2140.0,3.065,1.6,4.619,4735.0
1661,5185897,4.081411554,0.5940000000000001,172.0,1.02,81.205,4.645999999999999,4498.0
1662,5185897,11.41941928,0.5985,151.0,1.01,20.534999999999997,4.645999999999999,4498.0
1663,5185897,6.83440674,0.5855,177.0,1.03,40.79,4.645999999999999,4498.0
1664,9881077,24.4004378,0.5960000000000001,861.0,2.455,8.81,4.618,4583.0
1665,6265792,0.935115863,0.23349999999999999,64.8,1.045,5022.379999999999,4.2645,5874.0
1666,9995402,3.57551429,0.24100000000000002,92.8,0.93,354.935,4.3955,5221.0
1667,9109857,1.791877025,0.2255,46.1,1.3900000000000001,5519.629999999999,3.903,5996.0
1669,5436338,6.30922043,0.228,691.0,1.36,32.335,4.7235,4373.5
1670,11414465,2.94194296,0.22149999999999997,278.0,1.21,229.14499999999998,4.551,4901.0
1671,9475552,0.843379985,0.4725,343.0,1.6949999999999998,1390.025,4.2275,4825.0
1672,9475552,6.56606941,0.5630000000000001,402.0,1.8250000000000002,90.16499999999999,4.2275,4825.0
1673,8292840,10.49566303,0.21650000000000003,106.0,1.355,253.03000000000003,4.2410000000000005,6227.0
1674,5196864,2.50343279,24.258999999999997,1160.0,20.365000000000002,438.015,4.478,5181.5
1675,11071200,96.4562198,0.569,951.0,8.4,64.07,3.8985000000000003,7016.5
1676,11071200,44.5643831,0.5835,361.0,5.355,179.37999999999997,3.8985000000000003,7016.5
1677,3545135,8.48299282,0.568,69.1,0.825,152.8,4.4455,5821.0
1681,6607357,7.69994466,0.227,70.9,0.92,219.25500000000002,4.34,5732.5
1682,9451706,29.39337161,0.539,327.0,2.51,57.04,4.264,6087.5
1683,6186964,2.164570593,0.21950000000000003,525.0,1.275,89.765,4.711500000000001,3937.5
1684,9693006,2.88878583,0.22899999999999998,40.9,0.85,1048.195,4.2535,5702.0
1685,6837283,21.1181653,0.5755,113.0,2.6500000000000004,350.225,3.8765,6461.0
1686,5613821,5.06092282,0.6255,71.6,1.015,256.435,4.46,5631.5
1687,6690836,0.568874717,0.2245,378.0,1.555,2831.315,4.554499999999999,5231.0
1688,8639908,0.910020582,0.5205,358.0,1.12,394.37,4.7225,4284.0
1689,11076400,1.07808492,0.22099999999999997,156.0,0.99,921.715,4.5335,4901.0
1690,7877978,56.5732318,0.6204999999999999,689.0,2.6550000000000002,3.695,4.558,4696.0
1691,12024120,3.568099612,0.33100000000000007,98.4,1.36,981.8249999999999,4.245,6007.0
1693,3642289,6.002548291,0.6160000000000001,202.0,2.375,547.445,4.253,6191.5
1694,3642289,11.44865823,0.5974999999999999,75.2,1.35,231.42999999999998,4.253,6191.5
1695,3662838,24.85466504,0.482,776.0,7.0200000000000005,325.56499999999994,3.9379999999999997,6936.0
1696,5966322,60.92818866,0.2105,756.0,2.785,11.805,4.377,5644.0
1697,6029239,8.512037736,0.207,598.0,2.2350000000000003,129.39499999999998,4.489000000000001,5750.0
1698,12404954,3.247548814,0.22649999999999998,210.0,1.4749999999999999,514.5450000000001,4.449,5692.0
1701,9020114,3.48412874,0.23149999999999998,162.0,1.2199999999999998,438.18000000000006,4.470000000000001,5696.0
1702,6196457,13.74883059,0.518,426.0,3.67,222.385,4.053,5870.5
1703,7668416,0.858546796,0.243,106.0,0.905,2079.5249999999996,4.471,5269.0
1704,6063220,4.603575293,0.2175,440.0,1.52,104.11000000000001,4.586,4783.0
1705,6071903,24.30784323,0.25349999999999995,677.0,2.2,20.3,4.536,5313.0
1706,6289257,19.67409703,0.5900000000000001,205.0,1.85,67.49,4.3870000000000005,6017.0
1707,10905239,3.487688776,0.11549999999999999,1300.0,5.379999999999999,1013.95,4.121,5581.5
1708,3545478,75.1122132,0.837,3750.0,21.590000000000003,80.43,3.6885000000000003,6220.0
1709,4815520,31.57865122,0.1495,2130.0,4.68,27.46,4.415,5727.5
1710,7175184,5.88527364,0.573,113.0,1.58,617.06,4.1850000000000005,6076.0
1711,11565544,3.76562031,33.027,233.0,21.130000000000003,413.235,4.4815000000000005,5743.0
1712,5088536,8.45744892,0.3045,77.4,1.025,221.69500000000002,4.305,5898.5
1713,12072872,2.46288834,0.227,47.4,0.7000000000000001,1051.7350000000001,4.378499999999999,5893.0
1715,9650989,3.42390809,0.22799999999999998,153.0,1.31,568.375,4.408,5784.0
1716,6289257,5.21104597,0.5714999999999999,103.0,1.2249999999999999,396.615,4.3870000000000005,6017.0
1717,6291837,35.5969684,0.6065,685.0,3.825,45.05,4.298500000000001,6199.5
1718,7050989,11.57890926,0.22499999999999998,243.0,2.105,210.41999999999996,4.273,6143.5
1719,7175184,10.10463142,0.576,115.0,1.5750000000000002,299.69,4.1850000000000005,6076.0
1720,8494142,42.88247951,0.21900000000000003,409.0,3.655,61.36,4.039,6136.5
1721,11554435,9.43414171,0.3440000000000001,3980.0,5.955,101.8,4.483,5572.5
1722,8494142,22.95062278,0.5595,130.0,2.195,141.27499999999998,4.039,6136.5
1723,8709688,4.17939037,0.23049999999999998,173.0,1.525,498.84999999999997,4.314500000000001,5633.0
1724,8241079,10.9192653,0.227,91.1,1.7999999999999998,338.26,3.9930000000000003,5753.5
1725,7582689,11.9216035,0.617,43.2,0.915,138.72,4.371499999999999,6000.0
1726,7582689,6.80257947,0.5825,32.7,0.7649999999999999,293.65,4.371499999999999,6000.0
1727,7582689,8.70312154,0.617,32.0,0.75,211.27999999999997,4.371499999999999,6000.0
1728,6196457,26.723169,0.20450000000000002,195.0,2.34,91.625,4.053,5870.5
1729,7050989,16.39926461,0.225,221.0,1.98,132.165,4.273,6143.5
1730,7419318,18.73577127,0.5425,567.0,2.1100000000000003,25.365000000000002,4.542,5188.0
1731,7419318,8.43639829,0.31600000000000006,346.0,1.51,73.53500000000001,4.542,5188.0
1732,7603200,13.78109471,0.382,756.0,1.4,6.09,4.752000000000001,3842.5
1733,7603200,23.08902241,0.21000000000000002,598.0,1.2200000000000002,3.06,4.752000000000001,3842.5
1734,7364176,135.1879934,0.17850000000000002,663.0,2.375,3.565,4.451,5725.0
1735,8686097,172.7046083,0.1935,659.0,2.8550000000000004,3.945,4.327999999999999,5845.0
1736,11618601,5.05368985,0.587,172.0,1.3399999999999999,318.385,4.441,5763.5
1737,9716391,13.1829329,0.2265,518.0,1.9450000000000003,52.95,4.515499999999999,5373.0
1738,6929841,3.51575492,0.2335,237.0,1.475,354.08,4.333,5102.5
1739,11508644,14.2563272,0.6235,206.0,1.925,126.44999999999999,4.378,6107.5
1740,12168993,4.21223579,0.6154999999999999,116.0,1.04,154.525,4.596500000000001,5123.5
1741,7603200,10.31282204,0.213,138.0,0.5800000000000001,8.955,4.752000000000001,3842.5
1742,7700622,35.58349688,0.2085,938.0,2.045,6.725,4.6235,4894.0
1743,8008067,15.77111067,0.1845,547.0,2.665,80.78,4.333,5614.0
1745,8008067,7.305706326,0.573,265.0,2.15,225.1,4.333,5614.0
1746,7051180,1.951082219,0.5790000000000001,1150.0,10.11,3710.3150000000005,3.7755,5294.0
1747,2446113,23.1375919,0.228,114.0,1.79,119.475,4.123,6072.0
1748,5903749,18.9763286,0.5840000000000001,330.0,2.2350000000000003,40.305,4.402,5300.0
1749,5903749,6.34724702,0.594,160.0,1.35,173.295,4.402,5300.0
1750,3756264,7.36272124,0.2255,429.0,2.0250000000000004,193.09000000000003,4.4615,5850.5
1751,11572193,10.6761592,0.2225,151.0,1.885,325.22,4.223000000000001,6447.5
1752,11285870,4.48494315,0.22149999999999997,135.0,1.37,650.82,4.353,6195.0
1753,8581240,10.76800074,0.5645,65.1,0.925,152.515,4.343500000000001,5868.0
1754,8581240,4.32848303,0.2255,35.5,0.665,514.075,4.343500000000001,5868.0
1755,8121310,22.20809549,0.1625,463.0,3.145,109.755,4.239,6323.0
1756,8156120,38.5833679,0.885,1390.0,8.385000000000002,81.42,4.069,6266.5
1757,8684730,46.15119482,0.9035,1820.0,10.184999999999999,60.605000000000004,3.928,5881.5
1758,8753657,2.426304127,0.5549999999999999,185.0,1.4749999999999999,763.9200000000001,4.439,5667.0
1759,8554498,4.780327581,0.9515,961.0,7.245,1069.165,4.012,5946.0
1760,3942670,33.4160553,0.621,276.0,2.98,56.74,4.205,6007.0
1761,3942670,12.6119685,0.6034999999999999,76.5,1.3250000000000002,207.95000000000002,4.205,6007.0
1762,6949898,7.64809462,0.2285,196.0,1.29,148.425,4.4825,5641.0
1763,2973386,31.0209175,0.603,860.0,1.6349999999999998,1.675,4.775500000000001,3716.0
1764,7676423,2.46050095,0.23299999999999998,277.0,1.03,217.15,4.6370000000000005,4811.0
1765,9288237,7.49133777,0.2265,34.5,0.955,670.81,4.069,6177.0
1766,11714231,5.8660127,0.5780000000000001,183.0,1.575,392.61,4.356999999999999,5999.0
1767,11720424,23.9107056,0.2305,294.0,2.11,79.03,4.3505,6319.0
1768,8753657,4.62334491,0.232,62.0,0.8049999999999999,323.115,4.439,5667.0
1769,9139084,5.83599485,0.2275,553.0,1.97,155.245,4.5169999999999995,5423.0
1770,3353050,5.0800579,0.401,223.0,3.6950000000000003,1779.905,3.833,6055.0
1771,3446746,13.14496741,0.38249999999999995,301.0,1.605,58.515,4.4735000000000005,5411.0
1772,5695396,16.09196369,0.521,416.0,2.1799999999999997,67.83000000000001,4.395,5674.0
1773,6593150,5.4654174,0.22849999999999998,220.0,1.33,217.79000000000002,4.496,5612.0
1774,8051946,1.4951513,0.635,52.0,1.395,2903.315,4.175000000000001,5639.0
1775,6523351,6.06664931,0.5685,65.3,0.9099999999999999,184.45999999999998,4.478999999999999,5563.5
1776,11499192,4.13592927,0.235,156.0,1.475,581.125,4.324,5877.0
1777,12416661,8.05337912,0.21700000000000003,38.3,1.2349999999999999,735.0350000000001,4.0135,6231.0
1778,8197793,15.2311195,0.23450000000000001,269.0,1.9649999999999999,102.88000000000001,4.316,5827.5
1779,9881662,3.254277742,0.21,160.0,1.4299999999999997,745.74,4.3705,5933.0
1781,3656121,31.1588249,0.201,959.0,3.615,42.225,4.319,5945.0
1782,3656121,76.7324556,0.5475,686.0,3.125,12.694999999999999,4.319,5945.0
1783,3733628,13.89963233,0.509,1120.0,2.4450000000000003,17.345000000000002,4.619,4538.0
1784,3831053,6.14955931,0.211,334.0,3.09,638.0649999999999,4.0329999999999995,5692.5
1785,4072955,5.08288076,0.23,108.0,1.2449999999999999,596.02,4.33,6198.5
1787,9834731,3.08942807,0.5945,85.3,1.125,912.1700000000001,4.3795,6134.0
1788,5092266,44.8702042,0.262,636.0,2.825,25.71,4.393,6100.5
1789,8751796,4.45342418,0.577,46.6,0.93,822.145,4.269,6250.0
1790,9907129,9.705693,0.6285,141.0,2.0549999999999997,246.015,4.218500000000001,5808.0
1791,7609674,21.2360024,0.23349999999999999,104.0,2.39,262.155,3.8195,6041.0
1792,9527334,8.31377304,0.217,837.0,2.8900000000000006,165.975,4.460000000000001,5894.0
1793,11361646,7.97420583,0.197,293.0,1.8900000000000001,230.685,4.366,5961.0
1794,11361646,1.88899036,0.23,59.0,0.85,1572.115,4.366,5961.0
1796,3964109,21.41624083,0.2165,315.0,2.165,82.765,4.3100000000000005,6150.0
1797,3544595,4.72674037,0.4535,273.0,1.56,267.245,4.472,5648.0
1798,4252322,14.59150445,28.6415,1490.0,36.85,159.595,4.24,5931.0
1799,5695396,25.5172744,0.227,66.8,0.85,36.66,4.395,5674.0
1800,9714550,4.73292061,0.2315,152.0,1.03,233.825,4.53,5595.0
1801,10252275,14.8638496,0.6785,221.0,2.895,36.57,4.5120000000000005,5159.0
1802,10252275,5.65245733,0.5960000000000001,121.0,1.055,132.64,4.5120000000000005,5159.0
1803,11455181,10.9294815,0.23550000000000001,197.0,1.335,108.16999999999999,4.462999999999999,5783.5
1804,10290666,5.45849914,0.4685,256.0,1.9899999999999998,383.62,4.359999999999999,5902.0
1805,10337258,13.28536452,0.5905,378.0,3.8800000000000003,443.91999999999996,4.0489999999999995,6524.0
1806,12314973,15.4130812,0.2245,264.0,2.5749999999999997,187.24,4.167,6209.0
1807,5450893,4.82051088,0.5860000000000001,40.9,1.065,756.3100000000001,4.194500000000001,6040.0
1808,4770174,6.09595681,0.42300000000000004,65.7,1.295,647.2549999999999,4.206999999999999,6300.0
1809,8949925,13.2511214,0.2265,267.0,2.01,131.07,4.297,5841.0
1810,8827575,10.12956201,0.5710000000000001,81.3,0.795,74.125,4.51,5383.0
1812,7216284,6.69958851,0.2255,254.0,1.305,115.16499999999999,4.541,5296.0
1813,6945786,2.39161966,0.22499999999999998,189.0,0.925,274.135,4.602500000000001,4942.0
1814,5978170,5.68879083,0.226,242.0,0.97,40.550000000000004,4.644,4227.5
1815,10545066,19.7830259,0.195,373.0,2.12,63.125,4.341,5752.5
1816,10552611,7.0106324,0.4660000000000001,327.0,1.505,71.955,4.5585,4908.0
1817,10552611,3.10762684,0.585,77.2,0.735,212.535,4.5585,4908.0
1818,10587105,1.980356674,0.5694999999999999,272.0,2.12,1927.825,4.3025,6072.0
1819,10587105,12.8344771,0.627,281.0,2.57,159.285,4.3025,6072.0
1820,6438099,21.61313362,0.489,818.0,2.005,16.655,4.656000000000001,5267.0
1821,11090556,2.7881793,0.23,55.8,1.01,1249.2849999999999,4.210000000000001,5754.0
1822,11090556,4.13827684,0.5785,63.8,1.1099999999999999,738.0649999999999,4.210000000000001,5754.0
1823,3234843,29.72722,0.584,1010.0,3.33,29.525,4.468,5794.5
1824,6021275,18.01019956,0.6315,178.0,1.9100000000000001,80.245,4.3345,5925.5
1825,3234843,10.61368712,0.225,560.0,2.2800000000000002,116.59,4.468,5794.5
1826,3752110,27.9430245,0.23199999999999998,309.0,2.425,81.63000000000001,4.2940000000000005,6445.5
1827,1717722,4.53702121,0.4895,504.0,1.6999999999999997,103.83,4.617,4805.0
1828,10878263,7.170710381,0.2125,863.0,2.76,156.27,4.437,5502.5
1829,10878263,4.699652821,0.2165,351.0,1.755,274.925,4.437,5502.5
1830,10982872,4.761705895,0.193,497.0,2.73,508.755,4.289,5788.0
1831,10982872,2.024143568,0.272,239.0,1.9249999999999998,1589.4,4.289,5788.0
1832,4141376,11.87290814,0.5800000000000001,333.0,2.25,131.78,4.4135,6137.5
1833,9468551,1.638652525,0.22849999999999998,167.0,1.4249999999999998,2129.1949999999997,4.388,6108.5
1834,8360640,4.0223109,0.59,228.0,1.4600000000000002,304.41,4.496499999999999,5516.0
1835,11019987,6.9131732,0.2265,39.1,0.92,539.4300000000001,4.21,6289.5
1836,4857058,7.32851947,0.637,278.0,2.3049999999999997,99.46,4.4865,5139.0
1838,5040077,0.896382269,0.2235,136.0,1.075,3115.415,4.458,5828.0
1840,9592705,10.27532513,0.219,210.0,3.01,499.66999999999996,3.9615,6144.0
1841,10386922,26.62941953,0.2135,493.0,3.045,72.045,4.162,5866.0
1842,10386922,296.6375817,0.3835,2760.0,7.345,2.895,4.162,5866.0
1843,10982872,41.8085031,0.224,190.0,1.66,28.115,4.289,5788.0
1844,11015108,39.30944096,0.18150000000000002,1130.0,2.9850000000000003,14.835,4.494,5601.5
1845,11074541,29.88487723,0.4465,1280.0,2.7750000000000004,9.849999999999998,4.569000000000001,4883.0
1846,11100383,12.92489803,0.581,959.0,2.6550000000000002,36.515,4.565999999999999,5103.0
1847,7918652,11.45541896,0.23349999999999999,68.6,1.165,237.67000000000002,4.2524999999999995,6218.5
1848,6636320,6.33125228,0.23199999999999998,307.0,1.375,124.625,4.5645,5383.0
1849,3230805,3.91679553,0.2295,161.0,0.86,133.26500000000001,4.6235,4896.5
1851,10933561,31.51779463,0.3435,358.0,2.62,45.599999999999994,4.189,5622.5
1852,10933561,8.12999858,0.5975,148.0,1.965,277.41999999999996,4.189,5622.5
1853,4770617,31.4452709,0.6105,531.0,4.63,69.41499999999999,4.198,6166.0
1854,11075737,2.586639524,0.213,218.0,1.455,777.29,4.421,5774.0
1855,11194032,28.51117639,0.4945,1840.0,3.3,7.77,4.615,4687.0
1856,11394027,14.38682567,0.216,570.0,2.555,90.04499999999999,4.3645,5719.5
1857,11395587,12.99065074,0.219,392.0,2.07,99.69,4.3919999999999995,5781.0
1858,5520547,11.20058855,0.585,220.0,1.855,128.20499999999998,4.455,6029.0
